frame,shoulder_flex,shoulder_abduct,elbow_flex,wrist_flex
90,26.100695421448513,28.809031002482797,146.9013691910634,146.9530260869347
91,24.073378893346067,27.526168190577696,149.0779188860041,148.62900347644415
92,26.42100231190021,26.943125115162704,149.16593141528546,149.4599177670667
93,25.181671090556556,26.876732029248437,149.93920347629242,150.13156097114725
94,26.34817287732666,27.06720841070307,149.19430977982154,149.5004507498343
95,28.79934475379093,27.518084039015072,148.99596808553775,149.60491682225927
96,26.921231287557973,26.96558029773252,152.4423054540045,151.38496284323284
97,25.64539425307399,26.532239416713523,154.2423982985519,152.49032746735918
98,19.097025646470236,25.71148010968263,154.60258456048047,151.71100442862132
99,14.372921675032785,25.546939034839763,154.18149354808102,151.70644512202475
100,14.535580983328108,24.85697170471084,153.5068435578107,152.26765776006172
101,9.646954062047097,24.63002229634862,152.68506552412774,152.11327444754636
102,9.745287102725046,24.485817248578616,151.8658626691083,152.0318694130628
103,11.251830535915987,24.08273494304049,151.14984768717295,152.0118991603839
104,18.119325638845975,24.702002165784798,150.3342567183898,151.2613111153339
105,26.01963111552112,25.511438767898973,148.67188272489798,150.91628734650448
106,25.40988580277036,25.657165624845767,146.13281862366793,151.2997420198045
107,35.22488046323307,26.496023620285726,144.93003618143553,152.74409193221078
108,34.59248703703857,26.024522085819928,143.45003868390222,154.0653415596874
109,38.476129098015505,26.151255646090537,143.8724726305283,154.32467357020553
110,38.426042515822544,26.133303864469447,142.5787108129195,155.83476173536056
111,41.57184595957247,26.21725596416991,144.3084716352614,155.60029884152172
112,42.856801791570554,26.214509559444775,144.47149906582743,154.9651946043293
113,42.29073240729194,26.110838662031036,144.16023272696256,154.85689134307728
114,41.831298700718754,26.084302758923577,143.0485466059397,154.23015097130335
115,41.78861883464124,26.20525418993933,142.08317451641773,153.30621332170318
116,41.08165909455164,26.751331481218735,141.76645490669046,151.729265771647
117,36.020030504521756,26.90078821494768,141.67922222356182,151.18462218917554
118,35.702314217519906,27.034561428295902,140.9703920310831,153.19395455898422
119,31.48236670120098,26.879709631581466,139.3911136656368,155.88713222006155
120,25.719990139709846,26.58944704708883,136.28121626915564,158.83298825825742
121,21.141406518386706,26.69934194516115,134.5942353036394,158.48966436492066
122,22.538971820184955,27.108708962948867,132.8005102760479,159.0346931163213
123,25.130467405961074,29.689915762931857,129.76858227218375,157.9420580220752
124,24.02569347637853,32.73697853914803,124.01223902346615,157.28753327643133
125,31.005377007594117,36.183106343118375,118.47376885404753,163.07728203942452
126,48.58406267928898,39.667424868571764,122.87864784302948,163.1585683142767
127,52.05150352198028,41.69225263567321,118.16122261131368,159.11974869572654
128,53.86001593205948,44.77828715162252,111.88487622652002,159.3556276475337
129,51.62419646975683,49.007998555705825,107.73961843649712,159.87185237886698
130,54.36972832896213,57.32678452130017,108.22898897963978,163.09005632689605
131,49.0627820213422,63.710098958386936,105.65679334387626,164.67531644531257
132,47.101464144147876,65.07868751471821,102.13827158255475,151.04951965530864
133,53.03740158717664,68.22417314021986,102.64743598626531,148.8765009636125
134,54.54815954060308,70.88959681844977,97.78135747169262,146.31692455291838
135,55.14726238229729,81.17356995037193,98.3161670325213,148.53352442352335
136,55.78855695093939,85.72772562610773,98.95039507438867,145.7883014709708
137,57.653966236801935,87.52918430286518,97.8615373365929,144.1220301732565
138,57.492307259585004,91.38404021660354,96.52219420889537,145.68101211793729
139,56.989189100887074,92.61297729486405,94.07535582231536,143.604690983818
140,57.17597579939068,91.73463894119145,91.69108955682289,142.75059475957647
141,56.9115475613741,92.82802076121868,90.82054655576395,142.62014830387204
142,56.531754757203686,93.62771676632187,90.23826385356068,142.1759804671125
143,56.155902851685354,94.22402347141364,89.88978064181289,142.63456628436936
144,55.30609988858353,96.01407833550135,90.4584798796922,143.79060953099105
145,55.02672751328927,96.99595456504564,91.00341861166271,143.58170947893666
146,53.533221377765514,98.13132557137307,92.0242685623575,142.53897666138312
147,52.84500566079256,99.54805994323061,93.00452084304862,142.28528987776468
148,52.34899649860391,101.06490841390415,93.36643868130417,141.12301613757498
149,51.001481472717,103.09250828341219,93.90212424243119,139.86493591244226
150,50.08691786046242,104.45963084363929,94.61102346527368,139.73868452088573
151,49.61402205887136,105.35313474773936,94.75187064494605,139.98253670393962
152,49.48546749792229,106.02705699983322,95.51375451977167,139.64735087690082
153,49.64646239739245,106.10173356441055,96.15542594018378,139.40998635112345
154,50.070480156962184,107.85924954925379,97.87807280201415,137.72860653078874
155,50.5393391799564,108.3065577913239,99.44062109570515,137.21752881374442
156,52.20427288749196,108.4213259600739,99.88958541935276,136.78261916430836
157,53.40082995971194,108.7387931276353,100.51925440413756,137.4538106246563
158,54.02079371989686,109.53967037237848,100.92554231004203,136.8935847200528
159,52.57894129544393,110.48432994874088,101.05275053613343,135.92445881678117
160,51.9443439797836,109.56173538702889,100.99236149955895,136.22714176751768
161,52.384105754500894,109.07219396525873,100.43635700120781,136.74849126158955
162,51.779892202486025,108.43273676323928,99.35462801866296,136.91800516054238
163,52.8251956515876,107.92447128908444,99.08852029095114,135.91784275283874
164,54.218757144990285,107.78434815386535,99.50603698760901,134.89804455836898
165,55.56575818848305,107.12186812232476,99.56132199287431,136.08168219059982
166,56.567083067879196,107.16184181508582,98.84376333227522,136.12066023337545
167,56.59769520494553,106.9672052642748,97.8091105171326,136.1655377621289
168,57.395191301840434,106.8705315744845,97.29989984531166,135.53683912635262
169,57.23660381060823,106.50376478163449,96.39770521130049,134.70457916900398
170,59.91049149974036,105.13205378807685,97.01621885649519,135.28429648599962
171,60.43173849236437,104.32926204514416,97.11386505085522,135.9349457294778
172,61.806651103556405,102.78771183953192,97.42579234790183,137.26512736081563
173,63.90378046792579,101.51738130146207,97.64129888634925,138.30526808309446
174,63.37345482916297,99.87395384585741,97.27988352744902,139.89447366073657
175,63.57026471600511,99.20607642466364,98.1592320646039,141.79752003430394
176,64.56061489700171,98.42672469625732,100.17214959991698,142.4888739254865
177,65.3747228785876,97.59892825648306,101.68115346474751,143.80184894189532
178,66.68308034970673,96.3624121511613,102.85700120511122,147.29551745075065
179,69.54226248761601,95.06084896361446,105.66125984583906,148.3227018990092
180,70.86671635800055,93.8286314307172,107.58451560811822,149.30747444680614
181,71.20898190927944,93.50783245609567,108.31892314371667,149.34428128732443
182,71.36386827915983,93.21789783877733,108.67755806645926,149.4587023481078
183,70.96328915484287,93.1266524562395,109.06416086344831,148.0222880334812
184,70.37251012502645,92.7189869703068,109.15940657104592,146.27144685637703
185,69.74787315044756,93.15389926807225,109.27957628266147,144.72554594793647
186,69.65952115204274,93.84904194032394,108.95523317846798,144.94638014378967
187,69.38188475079443,94.51749825368813,108.20417094164725,146.61580492551352
188,68.63660008609813,96.84193004997259,107.21815660223226,141.9483439835815
189,68.19875045957957,99.2105738222307,106.33446398832182,138.16613456791507
190,67.76217298432489,99.94604364436992,105.82246268765134,137.04521337311448
191,67.35026972191191,101.24839147510153,105.16163384321554,135.0573465298025
192,67.03626518512239,101.67495583073142,104.40238331902289,134.75662485522915
193,66.40772427937769,101.68232791602748,103.56501992627378,135.1226067420551
194,65.78242755774907,101.92643347560401,102.85369249328856,135.1155251442674
195,65.1469207052924,102.42155880426115,102.43119541768758,134.60559350527168
196,64.85760464533716,102.33382038155007,102.20139797769798,134.79370532002093
197,64.54305014814761,102.69799177716207,102.00103309496536,134.78931090461435
198,64.16917252698181,103.14722689865388,102.03808217788466,134.3906902264587
199,64.27769551123907,103.09164119784958,102.18969918305517,134.15884154345
200,65.17340352355284,102.97976283199803,103.42234912992534,134.08891790523936
201,66.1773600933307,102.55261905728716,105.0634580928642,134.6903206649919
202,66.77850376543874,102.56066541693764,106.33762567570415,134.79688543837048
203,66.71052576331479,102.0933234756033,106.51069775969154,134.734371746337
204,66.62635247981736,101.35488829278984,106.50380042999822,135.27880881751827
205,66.51447719942605,100.27430350264058,106.40414186091218,136.2910434986937
206,66.2406964720466,99.2669648715053,107.0696271992621,136.98675510114407
207,65.92640331931797,98.70936362188266,107.1493343187649,136.52743586341379
208,65.90131297130621,98.62957425054935,107.39168221475519,137.25091851276392
209,65.50619823836554,99.03947369627431,107.57586660613329,137.29994687230666
210,64.97142640739708,100.03610066517061,107.86581687763231,137.52846855703024
211,64.56852276489772,100.19803152048476,108.4896190947049,137.62939935582983
212,63.93125387270866,100.21640294336555,109.64163211155076,138.29704461898635
213,63.69888350273009,100.70373257882308,110.19798342672796,137.85957094431657
214,63.70897640729859,100.89278556654052,110.24567230029082,137.50830894764914
215,63.740632163343655,100.95574509763937,110.32330383995738,137.59953933342328
216,63.61183461071781,100.9683431237544,110.4717795515399,137.7850469748864
217,63.78170005015313,101.16399512459519,110.92862500247065,137.54327712670047
218,63.78310186731698,101.55639529252362,111.44192848574875,137.6404793819312
219,63.572791368829165,101.58227880117005,111.4296186956634,137.46802264630344
220,63.666519251928705,101.53530983151232,111.75468030365303,137.5665096731521
221,63.77649287909001,101.48935211620511,111.84987934574158,138.11663923665995
222,63.71575706266612,101.2859992687983,111.97001831956561,138.43290137469637
223,63.54174508949013,101.16880107956342,111.60921205123257,137.63598314969568
224,63.02379889181637,100.7550313199596,110.82460225464844,136.97551075444068
225,63.181752255282355,100.59076411638044,110.98975993206088,137.29274341215228
226,63.15756049772607,100.54104206424643,110.96828411492965,137.28436421721784
227,63.19977509746188,100.63749470575128,111.02701040583878,137.308267003907
228,63.28055692176568,100.7060430911401,111.05350421479828,137.26519488844113
229,63.38741281827975,100.89073526936183,111.08752379203516,137.01571783638983
230,63.6226744540436,100.8767481852862,111.03180107824548,136.8081003880941
231,63.76668481813084,100.78393691765713,111.0298693589364,136.59280647448955
232,63.80269126058099,100.77967463937573,111.0536740744632,136.6255211076737
233,63.84084127919114,100.77104744953546,111.00796422334221,136.58723573452983
234,63.83760959905112,100.74849924169744,111.00928180226283,136.51214598138412
235,63.818837143618815,100.45288079878469,110.81347425690558,136.4294703215477
236,63.89742679264113,100.29259096168961,110.99311645893073,136.31735019824796
237,64.0232201148091,100.12905412083462,111.23613586516173,136.3338173378308
238,64.52825372165917,99.5945222601866,112.20675327816785,137.7459681866141
239,64.5728857126685,98.8509005646891,112.04670215606635,138.1767988574522
240,64.57356727387065,98.46210165466472,111.87243347946183,138.09174694722722
241,64.53061452132916,98.52797420943513,111.88550163163367,137.8875697208013
242,64.43213293475867,98.56920627598342,111.97355512658628,137.8192923607869
243,64.2883497663472,98.90516052766898,112.31448776319203,136.95905601695816
244,64.2533081611122,99.29360176511669,112.86432980464092,137.59697096164004
245,64.1894972437021,99.48132738184,113.56338045972998,138.5243399588789
246,63.94339051104299,99.38394348562554,115.72942265371616,138.49016147986265
247,63.514280100304504,99.6289730840121,118.06493437977866,139.4339365412831
248,62.17724072858231,100.77810543880054,120.11217693878004,138.39316477899303
249,59.29587827896981,101.88245739074722,122.76717309451365,140.39465513406643
250,56.9559745561999,102.79572181330899,126.2419245866593,140.4573979156879
251,55.67087265226181,103.59483184427363,132.40679940609044,145.55920251889967
252,52.83459244736511,103.14987018920371,138.38057674829244,152.80211164816254
253,50.169060878940655,102.73433874779587,142.4208415931823,156.5418450317933
254,44.55593131675394,101.6686164571592,145.2502337069931,158.97761122371045
255,28.70073352566515,98.92481375375725,147.07081234357298,156.72929887296766
256,-7.988898943869355,96.78490022560852,150.1326199493985,148.26983761439624
257,-19.631151585374642,94.91315201227457,150.85656555249977,147.10621469311812
258,-18.994329620094657,93.18233203621533,151.00780799743114,146.85624954767988
259,-14.36220084043364,92.2714970288047,153.05581055094612,147.0142100508406
260,-8.172317616293522,91.51563009797252,154.99072861827426,148.03907718221794
261,-3.7567178033092463,91.04574346368845,155.33390334278798,149.08684056108333
262,-2.9372418985959707,90.61409529958654,155.61543144691504,149.0741846909484
263,-2.27802178401094,89.2757762747591,155.75280494285593,149.11911571726907
264,-1.693497303653642,86.91868395364502,154.61826579177333,148.619226995489
265,-3.1685852400576895,85.30909681113424,152.67914817709087,148.88599389003554
266,-2.3066570069293673,84.77483234790199,152.19024220523323,149.49540952028093
267,-2.8096569854007747,83.41125539006181,151.1275500809592,150.41822385951298
268,-3.8667762508840196,82.4715818276759,151.76109063024455,150.34907910405738
269,-3.4079691213578127,81.61649047989006,151.86056913125637,150.66308876946187
270,-7.182318714977808,81.1734928766176,151.691303503358,150.04312077690966
271,-7.533564831231896,81.00328771279572,151.6049434957698,151.1530740608153
272,-7.2224171758161555,81.04352353127955,151.61193411394893,151.12266046820548
273,-7.044605839686644,80.60086253750632,151.3098710114337,150.5497825397085
274,-6.995541831403127,80.30414658718077,151.19997603864863,150.58348037483404
275,-9.421642473615327,80.19651310978283,151.05561499979905,150.5589685955194
276,-10.608473779982365,80.11571472712524,150.74489830979252,149.83418292231408
277,-7.078859778661388,79.49224149764912,149.93219417423518,150.61751426344966
278,-9.436072190389597,79.18447725675917,149.60010058342792,150.79298376149058
279,-9.590185746857419,78.58895590794722,149.71552930848992,150.90501330848335
280,-9.76319521012224,76.62642884511905,149.17688125361528,151.78931101326614
281,-9.998142866689134,75.75656900524287,149.35306333873692,151.62397230953317
282,-6.589995117786343,74.69086093365868,149.51263802435216,152.3589273440546
283,-2.162572999810676,73.2742826218896,149.16651269927388,153.3521641620449
284,1.7252990980449376,72.5717469419052,149.4435966909093,154.1642594158796
285,3.855616453293975,72.34311539862009,150.43760947008548,153.99480110292947
286,5.11530420950743,72.15473259924212,151.46423441846073,153.24742598817159
287,4.5043519512522385,72.2523543587865,152.2717934978078,152.55980902108206
288,5.053963692264027,72.25208568898577,152.49025344128026,152.73431333327676
289,5.319168975687747,72.2384622012122,151.89796677922476,153.08985860990194
290,5.254830120545526,72.32318661177963,151.97532020313668,153.0158546893903
291,5.268871043316949,72.3222498607769,151.7696151409661,153.05425030752093
292,3.249102391024689,72.24250099185471,151.37574132765485,152.50671567882125
293,3.087768897611096,72.31439487879757,151.26824347552028,152.51049390408178
294,1.2615638711861945,72.2954335892992,150.8865892842462,152.27925863326203
295,-0.8833017764397672,72.3016598189357,150.0652237309691,152.01651020373524
296,-0.7734872996334803,72.48189637437233,150.42247506725954,151.97819523900807
297,0.3101248772557373,72.61678972472565,150.66465871374302,152.40351264409338
298,-0.5628379185988892,72.56595436998309,150.3098932524391,152.32021775878655
299,-0.36434762682045596,72.58632085455187,150.46553831832142,152.3968108735327
300,1.3452208331437954,72.53745824741027,150.76995765599918,152.15205516240684
301,0.16066512478025663,72.46677066826594,150.56312890255546,152.18226049698129
302,-1.8731259593893248,72.66752517691121,150.83733004290562,151.25059772476237
303,-3.404392293424376,72.74560673691072,150.74278983395956,151.38292922981654
304,-3.2430864585519434,72.79892781556345,150.55151091293288,151.48888574246294
305,-0.8834360850862144,72.82608126139985,151.06713208230727,151.5244914318024
306,-0.6979232604271013,72.83570881275425,150.90523115893188,151.66685578026065
307,-0.6433161432162988,72.85947374791013,151.1259170787853,151.3503945740657
308,0.0971394763259334,72.96721918719649,151.29480730958926,151.52638373576818
309,-0.1045905689740998,72.98592087257892,151.16141708458403,151.9767978977452
310,-2.3016717117566747,73.39502953964046,150.8786205303861,152.37389078976136
311,-3.2816737793765727,73.93092439144482,150.68882148079476,152.75786479524066
312,-4.183264698170471,74.43110570613031,150.17399839873127,153.19110183106426
313,-7.107048439006798,75.251480840304,148.7984968949691,154.0026090624789
314,0.14955316458579865,76.50544759242807,146.86150077986326,154.86646381943498
315,5.734936982251022,77.77160416063799,147.58747654347147,155.16467822390064
316,6.441841667326341,79.97688876102032,146.67972365141458,155.06390177858304
317,13.989101103916672,81.67267423785496,144.61624061285764,156.8849888463589
318,29.68040045774061,83.17470929888238,139.5948144881866,161.59963023733002
319,42.16715273047866,85.15870708441696,137.70791066123772,162.79835725342193
320,51.19276082869122,88.2319621701956,133.70614362475632,158.6283493715366
321,51.34429130674983,90.87121655993035,127.83020991191029,153.62888215030475
322,52.72736672356988,92.6289253739716,124.74792429899594,153.77189113265672
323,54.25589388751169,94.4471602873529,120.47729941939073,149.14402137002048
324,54.73400789940964,96.02121208575736,114.19931935828006,144.28326702349102
325,54.67825873733638,98.0172855675331,110.72092039657181,140.11016475892492
326,55.81137977529198,99.78705374676163,109.20897559017384,138.4664248914917
327,55.583074310039876,100.42357800499485,107.09292096690541,139.22034254199474
328,56.98483381297701,100.86646547348234,106.21248547312075,138.8018355195849
329,57.64332707232019,101.2393187093876,105.41208094170268,140.26680227439732
330,58.87141207493848,101.94183327018924,105.7695379685969,140.9466064782318
331,59.0077549025477,101.79255128881017,105.32132343246607,139.2128105985081
332,59.270470122081385,101.75249374802516,104.55555983604575,138.58295945854866
333,59.5345636556957,101.5720498287342,104.60404837447139,138.51207355121872
334,60.16575699149136,101.61204713519079,105.09931588304255,138.1006653105318
335,60.38423889262753,101.67545391830642,104.90354282350768,138.2950563716758
336,60.27929615902652,101.94429479253019,104.93725016915758,138.0273236716756
337,60.37511510738407,101.79634858388232,104.80916636108472,137.52908857109168
338,60.334530207654254,101.70666679889612,104.65754400398214,136.37727230179803
339,60.12758294338957,101.53185730197251,104.39816578943605,135.87595565649656
340,60.251972699793725,101.42547893243741,104.40282785174657,135.19641628554274
341,60.42879698148404,101.3875001990732,104.61869578929601,135.16163390414658
342,60.4563085962085,101.31691822724558,104.65364127532584,135.14382699054647
343,60.501015082302445,101.26806891072545,104.71203310473186,135.14514665567143
344,60.48283143054331,101.40080591212376,104.91493710104285,135.61772663716445
345,60.43135415424862,101.49046332791589,105.18042096973004,136.12738779273474
346,60.48385544202456,101.5313788665391,105.49886971028954,136.9154794536994
347,60.52011774904349,101.48650317071055,105.62413867292695,137.4900631959546
348,60.504289204020395,101.09839288429758,105.9941610237675,138.04582350692675
349,60.66035735939072,100.98855616708809,106.44002366752166,138.90099770622533
350,60.664070507407544,100.70228969028298,106.73418352217696,138.82825553277172
351,60.5644524386904,100.50045789025938,106.7937023108413,138.4017183015133
352,60.441692258388166,100.27489704916377,106.83732067709074,138.23816385097066
353,60.3273676208881,100.1455342351588,106.97198492825628,137.9494964111987
354,59.70051183084369,99.90146996650306,107.00200379436946,137.77620707461654
355,59.45414884915087,99.83058325180733,107.2980560967186,137.9091852983083
356,59.219992238612335,99.51020067376803,107.48537564843011,138.06220731653258
357,58.83652889031376,98.96532511960461,108.26478159281946,138.55711904343576
358,58.69455445053485,98.90309795625095,108.88328158219332,138.73428650733345
359,58.376428585329414,98.90923109316282,109.35384824886209,138.9329704085165
360,58.412415103969785,99.00265394321266,110.02100381954139,138.96574076390962
361,58.368898150828116,99.09248637028108,110.05251259820663,138.75121936213284
362,58.61138065670488,99.17375574671382,109.96645907616045,137.66770511234162
363,58.58415387227343,98.8987235369707,110.0613346164215,137.59843093254952
364,58.417111767283686,98.73667008479258,110.15046887543672,137.6231457109167
365,58.4123899124088,98.6268202278926,110.03540439363395,137.25368871868594
366,58.236360062057216,98.5049942931558,109.89475447171971,137.0141666863939
367,58.149425743855815,98.54215939423503,109.6766761175651,137.0251864301935
368,58.11318733103177,98.58681952553134,109.52653314133534,137.2127624971175
369,58.163934835294576,98.36241888186292,109.33373098912087,137.06074078228792
370,58.1364409688245,98.28821020280289,109.04435184299618,136.26404580630305
371,58.158161050159514,98.2352493075704,108.6796700144555,135.78037705562318
372,58.29105078701307,98.2861994497488,108.67841271240752,135.8868294893869
373,58.31745350197074,98.30467166674877,108.52870846493076,135.68137798062622
374,58.59629342358317,98.23893038393724,108.33217475330753,135.28299173449938
375,58.52977285763783,98.38935774302574,107.82815886380826,134.02551991080279
376,58.7533996288902,98.45475861141854,107.67914949367527,133.91741301916878
377,59.15881058602635,98.44187749086147,107.76516764986847,134.04743366016208
378,59.72196998914076,98.30755976773553,107.90422172304756,134.21826001279925
379,59.82233426336317,98.19481554621134,107.8481597064084,134.1517525054123
380,60.481192243323775,98.35009114447331,107.97509571927948,133.8979382660816
381,60.96554672321398,98.58923071847424,108.06150073565756,133.62774792099037
382,61.6630370080248,98.8149077837534,108.42990554254918,133.6467496064918
383,61.86726334500606,99.02767785600822,108.14836339307541,133.19563511508383
384,62.57494087281263,99.32927276307106,108.36535133386253,133.617407688177
385,63.65530537600237,99.53818326515527,108.7634251393522,133.83493818290026
386,63.87380228339189,99.74332808167989,109.11607049260773,133.84398520208092
387,64.24513165229769,99.79590272957297,109.3491412948887,133.96547525965758
388,63.90517586624889,99.92575077892769,108.40896671075235,133.22081663503832
389,63.62126819609495,100.06709992012338,107.98297892882448,132.9234342175253
390,63.67850921932888,100.36371340987007,108.11806346792766,133.14096430668548
391,63.517559523946026,100.42770713026957,108.04632816858106,133.24035020011368
392,63.850980832081454,100.386394169112,108.52598097306648,133.74465985800708
393,64.28876534570068,100.3328476764888,109.27717847462894,134.71617172496462
394,64.53046181073051,100.47342876621776,109.65804071689739,134.94575364193796
395,64.40802393547727,100.42491666473956,109.74679144987898,135.22401637321295
396,64.24136303775158,100.46899504455719,109.59414000720584,134.88997539703988
397,64.3179866079875,100.53839151839672,109.60807175708443,134.5304391893782
398,64.30930307966251,100.59661313438775,109.5219119670379,134.26712941928164
399,64.3391823333513,100.64858282359536,109.71799108395867,135.0432579523751
400,64.32452959912708,100.67087475287065,109.39565946666507,135.51126263311312
401,64.32111848077406,100.90471328962519,109.2141982394116,135.2284614825976
402,64.25232345758506,100.9626025823525,108.76913698563843,135.0492778554453
403,64.05558499988295,100.99435970461214,108.40028687426714,135.28123641776298
404,63.80572190267769,101.16132090012863,107.22014673747903,134.83020174199768
405,63.644704338059206,101.52516078132832,107.15804375562197,134.7997127398637
